usage_date,account_id,team,service,region,cost_usd,usage_amount
2025-04-29,998472758019,beta,RDS,us-east-1,18.4745,4.167
2025-04-29,151111253131,alpha,S3,eu-west-1,13.8111,3.785
2025-04-29,868745823153,beta,S3,eu-west-1,17.5303,4.984
2025-04-29,890437285237,gamma,S3,us-east-1,8.0105,2.4
2025-04-29,817897184586,beta,CloudWatch,eu-west-1,15.967,5.787
2025-04-29,509337131913,gamma,EC2,eu-west-1,19.0662,2.358
2025-04-29,858100004369,beta,S3,us-east-1,9.9078,2.506
2025-04-29,185916382218,gamma,RDS,us-east-1,8.3737,7.314
2025-04-29,660315653955,alpha,Lambda,us-west-2,15.2236,3.666
2025-04-29,664143039359,alpha,Lambda,us-east-1,17.4698,7.609
2025-04-29,422909121152,alpha,CloudWatch,us-west-2,21.1754,3.443
2025-04-29,757931327024,alpha,Lambda,eu-west-1,23.6768,8.805
2025-04-29,192783220490,gamma,EC2,us-east-1,9.3751,6.978
2025-04-29,313792682661,alpha,Lambda,us-west-2,10.2686,8.515
2025-04-29,339067207041,alpha,RDS,us-east-1,7.2396,7.723
2025-04-29,490423712537,gamma,EC2,us-west-2,24.1277,3.48
2025-04-29,139808857757,alpha,S3,eu-west-1,6.272,7.84
2025-04-29,478899495944,beta,S3,us-west-2,5.1709,2.658
2025-04-29,870796381558,alpha,CloudWatch,us-east-1,20.601,3.942
2025-04-30,854141700975,beta,EC2,us-west-2,24.8868,5.7
2025-04-30,715023179534,gamma,RDS,us-east-1,3.0321,5.979
2025-04-30,406137635453,beta,S3,us-east-1,13.8444,8.032
2025-04-30,475718821480,gamma,S3,eu-west-1,17.1713,8.743
2025-04-30,254661367398,beta,S3,us-east-1,19.2231,6.448
2025-04-30,473775523723,alpha,Lambda,us-east-1,6.3621,5.333
2025-04-30,729395264306,beta,Lambda,us-west-2,3.7625,5.719
2025-04-30,348351886997,beta,RDS,us-west-2,18.354,3.623
2025-04-30,736045314293,alpha,CloudWatch,us-east-1,6.248,9.89
2025-04-30,120291698710,beta,CloudWatch,us-west-2,17.309,2.376
2025-04-30,388969653934,gamma,RDS,eu-west-1,14.4814,8.353
2025-04-30,315868669549,alpha,EC2,eu-west-1,7.9636,4.949
2025-04-30,861982913545,gamma,CloudWatch,us-east-1,20.9766,7.225
2025-04-30,223560631553,gamma,EC2,eu-west-1,16.6441,2.765
2025-04-30,303722801109,gamma,EC2,us-west-2,18.7117,3.857
2025-04-30,540265787563,alpha,EC2,us-west-2,15.0557,3.465
2025-04-30,531652752719,gamma,RDS,us-east-1,17.9147,2.605
2025-04-30,365941295032,gamma,CloudWatch,eu-west-1,20.713,5.386
2025-04-30,632031795443,beta,EC2,us-west-2,17.7345,6.1
2025-04-30,728795584567,alpha,S3,us-east-1,17.5926,2.784
2025-04-30,405674480871,alpha,RDS,us-east-1,1.8892,2.844
2025-04-30,164748394630,gamma,S3,us-east-1,4.3761,8.81
2025-04-30,541792706823,beta,RDS,eu-west-1,22.6094,3.993
2025-04-30,853792358527,alpha,S3,us-west-2,10.1253,6.623
2025-04-30,105930342047,alpha,EC2,us-west-2,4.1686,2.322
2025-04-30,743197617491,gamma,Lambda,us-east-1,1.5891,4.043
2025-04-30,276547708682,alpha,EC2,us-east-1,5.5795,5.558
2025-04-30,401234584556,gamma,Lambda,eu-west-1,24.0575,2.792
2025-04-30,593756316264,alpha,Lambda,eu-west-1,10.2499,2.257
2025-04-30,724778228873,gamma,CloudWatch,us-east-1,0.34,8.521
2025-04-30,751452040127,beta,S3,us-west-2,5.9609,8.434
2025-04-30,988795878821,gamma,EC2,eu-west-1,23.3486,3.683
2025-04-30,257542675333,gamma,EC2,us-west-2,18.4043,6.202
2025-04-30,957754066788,beta,S3,us-east-1,21.2135,7.527
2025-04-30,689579759342,beta,Lambda,us-east-1,20.4346,2.771
2025-04-30,348890372229,beta,CloudWatch,us-west-2,3.5095,7.103
2025-04-30,460218870000,alpha,EC2,us-west-2,14.3543,3.107
2025-04-30,244000848559,beta,RDS,us-west-2,5.0169,8.347
2025-04-30,865491222947,gamma,RDS,us-east-1,18.4778,8.203
2025-04-30,714401291552,alpha,EC2,eu-west-1,20.8456,8.273
2025-04-30,315969777499,gamma,S3,eu-west-1,21.2449,5.666
2025-04-30,407771251857,beta,RDS,eu-west-1,6.2517,8.091
2025-04-30,348651366897,beta,Lambda,us-east-1,7.888,5.335
2025-04-30,320732959167,beta,S3,us-east-1,24.342,5.248
2025-04-30,898452570931,alpha,Lambda,us-east-1,16.94,4.085
2025-04-30,121977876332,alpha,Lambda,us-east-1,14.4338,9.646
2025-04-30,296686926704,alpha,RDS,us-west-2,10.9901,4.145
2025-04-30,353024953271,beta,CloudWatch,eu-west-1,6.9955,5.482
2025-04-30,942971064670,gamma,CloudWatch,us-east-1,12.982,7.184
2025-04-30,714679024962,alpha,CloudWatch,us-west-2,9.4453,4.083
2025-04-30,447477584361,alpha,CloudWatch,us-east-1,15.5142,7.552
2025-04-30,442997889753,alpha,Lambda,us-east-1,13.2619,5.302
2025-04-30,351739284163,gamma,EC2,us-east-1,5.2308,9.696
2025-04-30,625750293966,gamma,S3,us-east-1,2.4825,5.685
2025-04-30,973084184304,gamma,S3,us-east-1,6.4277,3.974
2025-04-30,335379639045,gamma,S3,us-east-1,10.907,9.595
2025-04-30,811195405547,beta,Lambda,us-west-2,5.7679,7.069
2025-04-30,820104315277,beta,Lambda,us-west-2,8.2563,9.721
2025-04-30,812119625548,gamma,CloudWatch,us-east-1,16.1125,4.312
2025-04-30,754800807146,beta,Lambda,eu-west-1,14.5647,2.758
2025-05-01,288134027248,alpha,S3,us-east-1,20.7089,2.526
2025-05-01,451041514537,beta,CloudWatch,us-west-2,4.993,5.269
2025-05-01,764845777832,gamma,EC2,us-west-2,7.7715,6.39
2025-05-01,921991136665,beta,S3,us-east-1,19.4091,8.261
2025-05-01,185970980994,gamma,Lambda,us-west-2,15.607,5.087
2025-05-01,964020847112,beta,S3,eu-west-1,16.9741,8.471
2025-05-01,602908471244,alpha,Lambda,us-east-1,15.35,2.682
2025-05-01,658937740102,alpha,EC2,us-west-2,2.7337,5.981
2025-05-01,142607923164,gamma,RDS,eu-west-1,17.2849,3.623
2025-05-01,254879037342,beta,S3,us-east-1,8.5659,4.19
2025-05-01,700214899598,beta,RDS,us-west-2,20.0119,6.543
2025-05-01,896042919985,alpha,S3,us-east-1,0.3988,9.498
2025-05-01,202883814052,alpha,CloudWatch,us-west-2,23.9792,3.953
2025-05-01,765838976616,alpha,EC2,eu-west-1,21.9461,9.847
2025-05-01,615341762686,beta,RDS,us-east-1,6.6425,7.5
2025-05-01,222365074010,gamma,RDS,us-east-1,24.5138,6.881
2025-05-01,487303453502,gamma,S3,eu-west-1,1.9209,3.876
2025-05-01,816044954028,alpha,Lambda,eu-west-1,21.5643,6.711
2025-05-01,449861616108,gamma,CloudWatch,us-east-1,23.7489,8.448
2025-05-01,326206682113,gamma,S3,eu-west-1,22.7132,2.111
2025-05-01,805864548208,beta,CloudWatch,us-west-2,5.0999,7.444
2025-05-01,499496824078,beta,S3,us-west-2,3.0218,2.949
2025-05-01,168666486395,gamma,EC2,us-east-1,2.4221,7.108
2025-05-01,398719326934,gamma,RDS,us-west-2,8.5901,3.8
2025-05-01,454579331593,alpha,S3,eu-west-1,21.2064,6.02
2025-05-01,172068094737,alpha,RDS,eu-west-1,20.5717,5.481
2025-05-01,459759806578,gamma,EC2,eu-west-1,23.0369,4.013
2025-05-01,116607616091,beta,S3,us-west-2,8.31,8.144
2025-05-01,873366072231,beta,CloudWatch,us-west-2,23.7279,9.752
2025-05-01,477196977959,alpha,EC2,us-west-2,5.9369,3.808
2025-05-01,597981300220,alpha,Lambda,us-east-1,14.6565,6.071
2025-05-01,574587437947,gamma,Lambda,eu-west-1,16.6038,4.743
2025-05-01,866168216065,gamma,CloudWatch,eu-west-1,9.1478,6.897
2025-05-01,209784291218,alpha,RDS,us-west-2,12.7452,9.39
2025-05-01,148903974914,beta,RDS,us-west-2,8.1563,5.294
2025-05-01,929858162810,beta,S3,us-east-1,14.3966,9.258
2025-05-01,109349950210,alpha,Lambda,us-east-1,19.0261,9.66
2025-05-01,995348994063,gamma,S3,us-east-1,1.9773,9.197
2025-05-01,459707849691,gamma,RDS,us-west-2,17.7772,7.41
2025-05-01,611829620689,beta,S3,us-west-2,5.3402,5.304
2025-05-01,685981469410,alpha,S3,us-east-1,12.5025,8.156
2025-05-01,411592215744,gamma,EC2,eu-west-1,20.7477,7.281
2025-05-01,179064689429,beta,Lambda,us-west-2,1.0868,5.394
2025-05-01,680811667039,alpha,RDS,us-east-1,21.9595,4.215
2025-05-01,897420149045,beta,RDS,us-west-2,20.4651,7.912
2025-05-01,859848106956,alpha,RDS,us-east-1,6.9742,5.396
2025-05-01,220510774151,alpha,RDS,us-west-2,5.7395,3.329
2025-05-01,850228908001,gamma,RDS,us-west-2,9.6755,7.404
2025-05-01,243617979977,alpha,Lambda,us-east-1,22.9069,2.667
2025-05-01,781262578619,alpha,CloudWatch,eu-west-1,1.7753,3.858
2025-05-01,471403352737,beta,EC2,us-west-2,1.366,3.24
2025-05-01,914008007543,alpha,RDS,eu-west-1,3.0867,2.557
2025-05-01,741352588965,alpha,CloudWatch,eu-west-1,19.2441,2.727
2025-05-01,859490579891,alpha,Lambda,us-east-1,22.3887,2.512
2025-05-01,377071917743,gamma,EC2,us-east-1,12.6283,5.788
2025-05-01,744047570938,alpha,CloudWatch,us-east-1,17.3285,6.045
2025-05-01,462357598619,gamma,CloudWatch,us-west-2,11.8195,8.508
2025-05-01,451139715255,alpha,CloudWatch,eu-west-1,23.276,5.074
2025-05-01,827033112324,beta,RDS,us-east-1,18.9309,6.953
2025-05-01,384666054237,gamma,EC2,us-west-2,8.7498,2.654
2025-05-02,977943736985,alpha,Lambda,us-west-2,9.6971,4.337
2025-05-02,711909697467,beta,RDS,us-west-2,20.266,7.53
2025-05-02,657496976458,beta,RDS,us-west-2,9.9111,5.705
2025-05-02,838360686372,gamma,RDS,us-east-1,23.3218,8.836
2025-05-02,361710481364,gamma,EC2,eu-west-1,16.3828,8.788
2025-05-02,853726783029,alpha,CloudWatch,eu-west-1,17.8265,5.375
2025-05-02,405196450050,alpha,RDS,eu-west-1,5.0803,3.067
2025-05-02,295784262201,alpha,Lambda,us-east-1,13.163,7.664
2025-05-02,627062901403,gamma,CloudWatch,us-east-1,8.9924,2.082
2025-05-02,552313367633,alpha,S3,us-east-1,8.3573,8.542
2025-05-02,839313001967,beta,RDS,eu-west-1,20.2528,3.596
2025-05-02,661841493561,beta,EC2,us-west-2,17.5603,5.497
2025-05-02,599812376143,gamma,RDS,us-west-2,22.2255,9.951
2025-05-02,693167748401,beta,CloudWatch,us-east-1,12.1902,8.456
2025-05-02,762681259917,gamma,S3,eu-west-1,16.913,4.938
2025-05-02,636851954843,beta,EC2,eu-west-1,23.8606,8.088
2025-05-02,593143717278,gamma,S3,us-west-2,17.4258,6.596
2025-05-02,725662547118,gamma,CloudWatch,eu-west-1,7.5269,4.346
2025-05-02,128191478753,gamma,CloudWatch,us-west-2,21.4676,3.509
2025-05-02,526795206714,beta,S3,us-east-1,12.2928,3.203
2025-05-02,873506846740,gamma,S3,us-west-2,13.4854,7.102
2025-05-02,147942971282,gamma,RDS,us-east-1,23.1758,3.416
2025-05-02,604511516860,gamma,RDS,eu-west-1,19.7036,9.927
2025-05-02,754362212248,gamma,RDS,us-west-2,12.4084,6.802
2025-05-02,894055487237,beta,EC2,us-west-2,6.1773,5.035
2025-05-02,406626908693,beta,Lambda,eu-west-1,4.2057,3.752
2025-05-02,981388065906,alpha,EC2,us-east-1,23.0397,5.114
2025-05-02,979206483290,beta,CloudWatch,us-west-2,22.4785,3.1
2025-05-02,471939141387,beta,Lambda,us-west-2,18.3059,4.684
2025-05-02,375202643077,gamma,RDS,us-west-2,6.4995,8.148
2025-05-02,576579816637,gamma,Lambda,us-east-1,3.193,5.338
2025-05-02,394221010248,gamma,EC2,us-east-1,18.8185,9.214
2025-05-02,524675845812,alpha,S3,us-east-1,23.6909,8.601
2025-05-02,726597533197,gamma,RDS,us-east-1,24.5781,9.527
2025-05-02,267031134433,alpha,CloudWatch,us-west-2,11.3759,5.062
2025-05-02,351051798765,beta,RDS,us-east-1,16.7526,9.593
2025-05-02,598394556624,beta,CloudWatch,us-west-2,5.8093,8.623
2025-05-02,821191266217,gamma,EC2,us-east-1,9.3187,8.12
2025-05-02,812615160704,beta,EC2,us-west-2,22.8823,8.614
2025-05-02,613821676596,beta,EC2,eu-west-1,16.6731,8.472
2025-05-02,909886854763,alpha,S3,eu-west-1,1.0923,7.581
2025-05-02,663302893476,alpha,Lambda,us-west-2,12.3061,3.641
2025-05-02,536119550268,alpha,RDS,us-east-1,3.6894,6.515
2025-05-02,252198809659,gamma,S3,eu-west-1,14.5868,5.502
2025-05-02,634744105299,gamma,S3,us-west-2,12.6206,8.097
2025-05-02,345909669481,beta,EC2,us-west-2,22.6217,7.5
2025-05-02,593968711151,alpha,S3,eu-west-1,19.5456,3.939
2025-05-02,541708970201,beta,Lambda,us-west-2,10.3386,2.377
2025-05-02,282300508827,beta,Lambda,us-east-1,9.3888,8.176
2025-05-02,768963141826,beta,S3,us-east-1,12.4586,4.416
2025-05-02,516406337250,beta,S3,us-east-1,22.796,3.73
2025-05-02,466622184256,beta,S3,eu-west-1,11.6008,9.497
2025-05-02,503501509600,beta,S3,us-west-2,2.7193,9.861
2025-05-02,380079003113,beta,CloudWatch,eu-west-1,12.3322,6.861
2025-05-02,625776955206,alpha,RDS,us-west-2,18.3962,7.358
2025-05-02,888747654050,beta,RDS,us-east-1,6.7773,3.971
2025-05-02,766916425677,alpha,S3,eu-west-1,10.0484,6.774
2025-05-02,307469498317,alpha,Lambda,us-west-2,20.0407,6.787
2025-05-02,656225671300,beta,EC2,us-west-2,17.1956,3.845
2025-05-02,836948606379,gamma,EC2,eu-west-1,3.5934,9.033
2025-05-03,578058389035,alpha,EC2,eu-west-1,15.232,0.774
2025-05-03,419922385796,beta,RDS,us-west-2,15.7061,0.617
2025-05-03,135677409327,gamma,S3,eu-west-1,13.8354,0.654
2025-05-03,523180256045,alpha,S3,eu-west-1,11.3559,0.76
2025-05-03,195249222022,alpha,Lambda,us-west-2,16.5132,0.2
2025-05-03,888245584803,alpha,CloudWatch,us-east-1,22.1536,0.533
2025-05-03,581514648779,alpha,RDS,us-west-2,2.6921,0.233
2025-05-03,392381800875,alpha,RDS,eu-west-1,1.6529,0.328
2025-05-03,684777393312,gamma,CloudWatch,eu-west-1,21.3406,0.109
2025-05-03,824477282873,beta,RDS,eu-west-1,23.6822,0.504
2025-05-03,428973846811,alpha,RDS,us-east-1,15.0253,0.45
2025-05-03,166203465804,beta,RDS,us-east-1,0.8426,0.675
2025-05-03,402231184617,gamma,S3,eu-west-1,4.0622,0.157
2025-05-03,175254251333,gamma,CloudWatch,us-west-2,7.1098,0.678
2025-05-03,939105620040,beta,RDS,eu-west-1,19.4307,0.727
2025-05-03,791409486224,beta,RDS,eu-west-1,16.2187,0.473
2025-05-03,645695872785,beta,EC2,eu-west-1,3.1428,0.547
2025-05-03,863704309551,gamma,S3,eu-west-1,19.4436,0.689
2025-05-03,905435606272,gamma,S3,us-east-1,19.7309,0.482
2025-05-03,245489615642,gamma,S3,us-east-1,22.5017,0.801
2025-05-03,756685323506,beta,S3,eu-west-1,19.2152,0.431
2025-05-03,427328839329,beta,EC2,us-west-2,22.3982,0.588
2025-05-03,961052948638,alpha,Lambda,eu-west-1,19.7456,0.182
2025-05-03,298231796242,gamma,S3,eu-west-1,14.2488,0.606
2025-05-03,124651059365,alpha,EC2,us-east-1,24.8332,0.302
2025-05-03,386436625469,gamma,S3,us-east-1,13.3546,0.467
2025-05-03,851161571246,beta,S3,us-east-1,17.1736,0.568
2025-05-03,336641965122,alpha,CloudWatch,eu-west-1,24.058,0.895
2025-05-03,871179218821,beta,RDS,us-west-2,17.4342,0.975
2025-05-03,945929404733,gamma,S3,us-west-2,19.4367,0.767
2025-05-03,367171148908,gamma,Lambda,us-west-2,6.6485,0.613
2025-05-03,763598173581,alpha,Lambda,eu-west-1,0.9842,0.388
2025-05-03,434851758794,alpha,RDS,us-east-1,23.9438,0.892
2025-05-03,329012793302,beta,EC2,eu-west-1,18.7887,0.672
2025-05-03,336351225972,gamma,CloudWatch,us-west-2,3.2812,0.677
2025-05-03,271522929108,alpha,EC2,us-east-1,3.2282,0.644
2025-05-03,332593935323,alpha,Lambda,eu-west-1,4.3617,0.358
2025-05-03,841169580680,beta,EC2,us-west-2,9.7636,0.332
2025-05-03,587051724487,alpha,S3,us-east-1,19.184,0.166
2025-05-03,702491954941,alpha,EC2,eu-west-1,18.9605,0.721
2025-05-03,504739892438,beta,Lambda,us-west-2,16.8063,0.714
2025-05-03,479051642797,beta,Lambda,eu-west-1,3.0708,0.39
2025-05-03,829889036248,gamma,EC2,eu-west-1,9.8361,0.227
2025-05-03,597835043715,alpha,EC2,us-west-2,11.5896,0.714
2025-05-03,526314842208,alpha,EC2,us-east-1,2.8628,0.079
2025-05-03,525653243551,gamma,RDS,us-west-2,12.3961,0.247
2025-05-03,552552259848,beta,EC2,us-west-2,9.4442,0.589
2025-05-03,846341628497,gamma,RDS,us-west-2,9.462,0.009
2025-05-03,137139190218,gamma,S3,eu-west-1,2.6078,0.656
2025-05-03,247054859829,alpha,CloudWatch,us-east-1,7.8384,0.104
2025-05-03,355855452370,alpha,RDS,us-west-2,3.2227,0.909
2025-05-03,698790169221,alpha,CloudWatch,us-east-1,6.4688,0.301
2025-05-03,676441014618,gamma,EC2,us-west-2,19.0555,0.871
2025-05-03,656868653700,gamma,Lambda,us-east-1,18.4707,0.611
2025-05-03,363095560785,alpha,RDS,us-west-2,8.3233,0.809
2025-05-03,298898620947,alpha,EC2,eu-west-1,12.9205,0.014
2025-05-03,669466062073,alpha,S3,us-west-2,15.6957,0.146
2025-05-03,753041423099,beta,S3,eu-west-1,15.956,0.134
2025-05-03,873967158448,gamma,CloudWatch,us-west-2,17.2008,0.264
2025-05-03,589691761374,gamma,EC2,us-west-2,22.981,0.809
2025-05-04,828705735191,gamma,S3,us-east-1,19.4571,0.337
2025-05-04,371826576130,gamma,EC2,us-west-2,3.9188,0.633
2025-05-04,323071127470,gamma,CloudWatch,us-east-1,17.0365,0.767
2025-05-04,349489128106,alpha,RDS,eu-west-1,16.0906,0.801
2025-05-04,728171966828,gamma,Lambda,us-east-1,12.366,0.914
2025-05-04,969476068899,alpha,S3,us-west-2,5.9137,0.173
2025-05-04,733768776100,beta,CloudWatch,us-west-2,7.9914,0.781
2025-05-04,171928641934,gamma,CloudWatch,us-west-2,16.1492,0.56
2025-05-04,559966301161,beta,S3,us-east-1,22.0318,0.567
2025-05-04,275928621339,gamma,RDS,us-west-2,21.4562,0.527
2025-05-04,806016670785,gamma,Lambda,eu-west-1,0.8432,0.083
2025-05-04,380979846365,alpha,S3,eu-west-1,11.1403,0.945
2025-05-04,285893239130,gamma,Lambda,eu-west-1,3.3619,0.107
2025-05-04,285498185514,gamma,S3,eu-west-1,12.4241,0.994
2025-05-04,596811554787,beta,CloudWatch,eu-west-1,22.2626,0.637
2025-05-04,672620507035,beta,EC2,us-west-2,2.3887,0.512
2025-05-04,916250294364,alpha,Lambda,us-east-1,1.1686,0.16
2025-05-04,680351840053,alpha,Lambda,us-west-2,0.9654,0.812
2025-05-04,862023866848,gamma,Lambda,eu-west-1,21.229,0.518
2025-05-04,166938103317,beta,RDS,us-west-2,8.7175,0.155
2025-05-04,990367674552,gamma,S3,eu-west-1,10.327,0.476
2025-05-04,417422843722,alpha,EC2,us-west-2,24.4991,0.284
2025-05-04,316232687780,beta,CloudWatch,eu-west-1,10.5122,0.111
2025-05-04,331897169613,gamma,EC2,eu-west-1,23.6577,0.942
2025-05-04,810810442101,gamma,EC2,us-west-2,20.3055,0.098
2025-05-04,959173396620,alpha,RDS,eu-west-1,7.5596,0.182
2025-05-04,458159282216,gamma,S3,eu-west-1,24.5814,0.501
2025-05-04,103660026510,gamma,EC2,us-east-1,18.089,0.692
2025-05-04,293801562982,beta,Lambda,us-west-2,24.6664,0.759
2025-05-04,890823106281,gamma,CloudWatch,us-west-2,18.8667,0.833
2025-05-04,237112222064,alpha,S3,us-west-2,5.5875,0.945
2025-05-04,445700477391,alpha,Lambda,eu-west-1,24.1585,0.697
2025-05-04,999043501359,beta,S3,us-west-2,3.2117,0.872
2025-05-04,891605554759,gamma,EC2,eu-west-1,17.9613,0.762
2025-05-04,529270127990,beta,CloudWatch,us-west-2,16.9521,0.555
2025-05-04,542782161765,beta,RDS,eu-west-1,10.6223,0.946
2025-05-04,764338290467,beta,CloudWatch,eu-west-1,8.6049,0.619
2025-05-04,160674341895,gamma,EC2,us-east-1,20.0185,0.122
2025-05-04,148539615966,gamma,S3,eu-west-1,23.1649,0.75
2025-05-04,593518521128,alpha,CloudWatch,us-west-2,4.9365,0.304
2025-05-04,238257417723,gamma,S3,eu-west-1,5.3448,0.639
2025-05-04,664953563988,alpha,S3,us-east-1,1.781,0.845
2025-05-04,542092342401,alpha,RDS,us-west-2,19.9378,0.528
2025-05-04,506651436930,gamma,EC2,eu-west-1,18.7758,0.617
2025-05-04,809723674778,beta,Lambda,us-east-1,9.9807,0.666
2025-05-04,861048118593,gamma,EC2,us-west-2,23.2321,0.314
2025-05-04,696551415815,alpha,S3,us-west-2,1.1209,0.931
2025-05-04,953074109737,beta,RDS,us-west-2,12.5085,0.527
2025-05-04,836402500718,gamma,CloudWatch,eu-west-1,22.5994,0.581
2025-05-04,640360172572,alpha,CloudWatch,us-east-1,6.6691,0.942
2025-05-04,257272518924,alpha,Lambda,us-east-1,7.2366,0.7
2025-05-04,372139476222,gamma,EC2,eu-west-1,12.9797,0.749
2025-05-04,982467143037,gamma,Lambda,us-west-2,21.0022,0.671
2025-05-04,242074140419,alpha,CloudWatch,us-west-2,4.3217,0.616
2025-05-04,681350725393,gamma,CloudWatch,eu-west-1,19.7436,0.725
2025-05-04,741763739642,gamma,CloudWatch,us-east-1,10.3641,0.415
2025-05-04,748520255444,alpha,S3,us-west-2,5.5774,0.761
2025-05-04,393907294778,alpha,S3,eu-west-1,19.5875,0.425
2025-05-04,282770344050,beta,CloudWatch,us-east-1,8.4158,0.835
2025-05-04,699393949925,gamma,EC2,us-west-2,24.1553,0.426
2025-05-05,931859470864,gamma,RDS,us-east-1,18.877,5.901
2025-05-05,796548713078,alpha,Lambda,us-east-1,14.0184,4.295
2025-05-05,479973024009,gamma,Lambda,us-west-2,8.8566,5.347
2025-05-05,703691735329,beta,S3,us-east-1,9.2158,8.877
2025-05-05,224503157202,beta,CloudWatch,eu-west-1,15.2236,9.236
2025-05-05,527316730388,beta,Lambda,eu-west-1,6.1895,3.301
2025-05-05,119012496962,gamma,CloudWatch,us-east-1,2.251,6.75
2025-05-05,866482902386,beta,Lambda,us-east-1,7.0617,7.498
2025-05-05,587259835594,beta,CloudWatch,eu-west-1,6.938,2.684
2025-05-05,960016653060,beta,RDS,eu-west-1,15.9219,6.854
2025-05-05,335095039569,alpha,S3,eu-west-1,13.243,3.501
2025-05-05,870827060393,alpha,RDS,us-west-2,2.4281,5.251
2025-05-05,571389907793,gamma,EC2,eu-west-1,12.7116,7.467
2025-05-05,415205909073,alpha,CloudWatch,us-west-2,1.9838,3.362
2025-05-05,323589650099,alpha,S3,us-east-1,12.3061,8.629
2025-05-05,231496308458,beta,EC2,eu-west-1,3.706,8.838
2025-05-05,239090951416,beta,RDS,us-west-2,14.0737,4.852
2025-05-05,745055425091,beta,EC2,eu-west-1,15.9893,2.081
2025-05-05,514876997739,alpha,S3,eu-west-1,16.458,3.915
2025-05-05,422116307861,alpha,EC2,us-west-2,17.1593,3.245
2025-05-05,462885634676,alpha,CloudWatch,us-east-1,5.7861,3.457
2025-05-05,284223384282,beta,EC2,us-east-1,0.1894,2.578
2025-05-05,589516762191,beta,RDS,us-west-2,16.7006,5.73
2025-05-05,868867493900,beta,S3,us-west-2,14.0164,6.206
2025-05-05,584277529254,alpha,RDS,us-east-1,18.2438,4.906
2025-05-05,990365014300,alpha,S3,us-east-1,5.1195,7.403
2025-05-05,177212791380,beta,CloudWatch,eu-west-1,8.8208,8.928
2025-05-05,396856360889,alpha,Lambda,eu-west-1,12.266,7.423
2025-05-05,373510559006,alpha,S3,us-east-1,23.6722,8.583
2025-05-05,720474247101,beta,EC2,us-west-2,17.727,2.503
2025-05-05,300928969608,beta,S3,eu-west-1,6.5684,3.9
2025-05-05,599698439989,alpha,EC2,eu-west-1,6.0692,7.648
2025-05-05,648873764529,gamma,RDS,us-west-2,10.7651,3.906
2025-05-05,738289202863,beta,CloudWatch,us-west-2,15.7053,4.407
2025-05-05,625496390283,beta,RDS,us-west-2,16.5836,9.428
2025-05-05,908861142901,gamma,EC2,us-east-1,11.9674,9.067
2025-05-05,600863920927,beta,Lambda,us-east-1,5.3111,6.154
2025-05-05,668013052050,gamma,EC2,us-east-1,4.1591,9.966
2025-05-05,336685221460,beta,CloudWatch,us-west-2,22.7343,3.246
2025-05-05,494956211800,gamma,S3,eu-west-1,6.029,9.388
2025-05-05,531860310130,gamma,RDS,eu-west-1,21.9664,2.202
2025-05-05,738635711468,gamma,RDS,us-east-1,14.0667,6.436
2025-05-05,521697719659,gamma,Lambda,eu-west-1,23.8054,8.265
2025-05-05,310389970551,beta,CloudWatch,us-west-2,10.8966,5.475
2025-05-05,431728272559,beta,S3,us-east-1,14.5194,4.905
2025-05-05,545749179988,gamma,CloudWatch,eu-west-1,19.763,3.047
2025-05-05,281143290047,alpha,CloudWatch,us-east-1,3.977,8.309
2025-05-05,627126314752,alpha,S3,us-west-2,22.1862,5.35
2025-05-05,509483672677,beta,S3,eu-west-1,3.8153,8.688
2025-05-05,536126585314,gamma,CloudWatch,us-west-2,4.2541,8.158
2025-05-05,515693561441,beta,EC2,us-east-1,1.6098,5.506
2025-05-05,774257085513,gamma,RDS,us-west-2,23.2492,8.049
2025-05-05,203182236539,alpha,EC2,eu-west-1,16.7277,9.947
2025-05-05,283983506445,gamma,Lambda,eu-west-1,2.5714,5.377
2025-05-05,348374425799,beta,RDS,us-west-2,18.3372,2.339
